A_lat,A_long,A_locality,B_lat,B_long,B_locality,month,weekday,hour,car_distance,pt_distance,car_time,pt_time
45.47757762009126,9.111448190041976,parco Aldo Aniasi,45.51015433485581,9.230117580507224,Precotto,May,Sunday,7,14648,14220,1673,3460
45.517357394917205,9.204556957024213,Niguarda,45.510642950704224,9.232447386988975,Precotto,February,Friday,0,4084,4775,518,2454
45.50815975276259,9.191822500484927,Niguarda,45.51588849601786,9.11707876947604,Roserio,January,Friday,5,13090,11960,776,5692
45.486652627291534,9.255221565296543,San Gregorio,45.471297422408504,9.204635053952972,Guastalla,January,Friday,12,6192,5151,1081,3181
45.45036062956305,9.181280993885858,Porta Ticinese,45.47407313415113,9.146228819082884,De Angeli - Monte Rosa,April,Saturday,7,5027,5973,833,2607
45.45907360970017,9.254248771464816,Cascina Casanova,45.502496080576954,9.155022619768118,Bovisa,October,Saturday,6,32061,11470,1706,4418
45.50046851007513,9.199453367681206,Maciachini - Maggiolina,45.479782452110875,9.17447260251977,Sarpi,September,Tuesday,16,4872,4376,995,1799
45.42302055513708,9.166262898760705,Conca Fallata,45.50799824097898,9.122265909689412,Musocco,April,Wednesday,16,24481,15405,1216,4485
45.49917343282958,9.251061486989343,Parco Lambro,45.46156423949121,9.256260726684241,Cascina Casanova,November,Saturday,10,8960,11885,769,4808
45.464099003782486,9.179560412882527,Duomo,45.51694117012449,9.242041982940162,Adriano,August,Sunday,13,10322,10135,1697,3087
45.46404538733266,9.255601137359708,Cascina Casanova,45.443099181965955,9.134243479656304,Ronchetto Sul Naviglio,December,Wednesday,22,15598,12066,1305,5644
45.48759481824809,9.156593505095527,Portello,45.469214879514,9.13068809445225,Selinunte,November,Thursday,14,3425,3572,625,2607
45.47754338434085,9.238238613162778,Lambrate,45.46727038153309,9.139993727792307,Bande Nere,October,Monday,10,11311,10358,1948,3140
45.51529311266756,9.218892867197491,Precotto,45.46548700677561,9.235073153098485,Corsica,June,Tuesday,0,14124,7646,998,4504
45.44174726498651,9.185310608655886,Tibaldi,45.50368325449533,9.228590232075666,Gorla,May,Thursday,8,9508,12579,2053,3680
45.450167094347314,9.1387427778828,Giambellino,45.4366647022108,9.234469967708703,Rogoredo,June,Tuesday,3,9470,8947,1134,5319
45.49454034480088,9.191449195879812,Zona Zara,45.48395251280832,9.1254032159269,Ippodromo del Galoppo,October,Wednesday,1,7407,8982,962,5126
45.448808161454465,9.158783112700192,Zona Navigli,45.436826765178466,9.127312399251203,Ronchetto sul Naviglio,May,Monday,18,3561,3270,575,1470
45.49897697533516,9.185611865923413,Dergano,45.49366980510627,9.22477494926049,Turro,November,Tuesday,7,4362,5448,966,2975
45.47285421571105,9.202612382540487,Guastalla,45.50183221139415,9.117716137168584,Garegnano,March,Friday,10,9371,10646,1390,2926
45.46016931545017,9.19875304350889,Guastalla,45.51435650225987,9.165780001558675,Affori,November,Thursday,2,9186,9878,1146,3852
45.46294953796637,9.22676658609055,Corsica,45.4538188010148,9.249294223476328,Taliedo,January,Saturday,7,4833,2867,556,1726
45.45012597936723,9.153221862186506,Giambellino,45.477341568798586,9.198421122684676,Centrale,August,Thursday,20,7909,9246,1501,3010
45.426998518615505,9.226123582698747,Parco della Vettabbia,45.45129827412923,9.190379940953028,Vigentina,April,Wednesday,20,5049,5716,753,3539
45.50602600504428,9.178833452915594,Dergano,45.42469628371758,9.146545626290072,Boffalora,December,Thursday,14,12491,12470,1707,4304
45.51218178578908,9.131052632398434,Vialba,45.49791526192545,9.198174418094709,Maciachini - Maggiolina,September,Friday,6,7235,10079,1075,3423
45.43655640174052,9.129544341520305,Ronchetto sul Naviglio,45.51130275046472,9.159428875816811,Bovisasca,April,Friday,21,19435,15068,1332,6266
45.42550109861182,9.133401490779638,Boffalora,45.467615416649174,9.194472883860525,Duomo,December,Saturday,6,9739,8078,1369,4749
45.45019381994019,9.136364460589595,Lorenteggio,45.492200122083275,9.248415041365796,Parco Lambro,April,Tuesday,17,20554,13383,2360,4092
45.443348180682186,9.19806533338971,Scalo Romana,45.50287109372479,9.24966939252142,Cimiano,September,Monday,17,17797,17059,1517,4329
45.46028989123445,9.24491711811947,Quartiere Forlanini,45.50045189074862,9.221009937279122,Gorla,June,Saturday,17,12710,7922,1052,2763
45.47232349560864,9.242760171968026,Ortica,45.44996169551991,9.1471687459612,Giambellino,June,Thursday,8,17502,11898,2253,3482
45.51518145253284,9.25314202315755,Adriano,45.45753708705729,9.243090457106666,Quartiere Forlanini,April,Monday,9,10157,10843,999,3799
45.471295245832096,9.254595399981772,Cascina Casanova,45.42249955348164,9.224339368874437,Parco della Vettabbia,May,Sunday,21,12134,8079,905,5074
45.500530927032806,9.122955942449897,Garegnano,45.4621547397139,9.249862495353117,Cavriano,July,Monday,18,32394,16721,2001,5242
45.44218988568253,9.156986020800517,San Cristoforo,45.503815561655486,9.174442172329671,Dergano,November,Thursday,12,9156,9847,1391,3384
45.498970101931754,9.12470182732028,Boldinasco,45.45255793011448,9.167995608259737,Porta Genova,May,Thursday,0,7439,9611,972,4264
45.451842190846044,9.241271116472939,La Trecca,45.52136939442099,9.199187304797626,Niguarda,July,Thursday,0,17741,11368,1436,16848
45.50773631220702,9.118087300612927,Musocco,45.47926583399473,9.149556792276936,De Angeli - Monte Rosa,March,Sunday,2,5338,5238,512,15572
45.45473872280841,9.1233629312332,Lorenteggio,45.447459139878696,9.179017854079861,Porta Ticinese,October,Sunday,9,6577,7978,938,2993
45.494339030424875,9.257895848810811,San Gregorio,45.51275158639538,9.24263720524906,Adriano,February,Tuesday,11,7511,5907,727,3248
45.42470330535484,9.23314606946834,Lodi - Corvetto,45.5012192753451,9.220596085231927,Gorla,April,Saturday,23,9318,12455,1133,5178
45.4982124008409,9.16560098184549,Ghisolfa,45.48423471345891,9.187413970015138,GARIBALDI REPUBBLICA,May,Wednesday,23,3281,3595,409,2235
45.48495567318134,9.168864675981446,Bullona,45.51294818540546,9.15886284668679,Bovisasca,April,Tuesday,18,6015,8321,896,3076
45.51364081388053,9.245744203683477,Adriano,45.4749946764977,9.210797985856358,Buenos Aires - Venezia,October,Friday,20,6895,8854,1099,2789
45.488885905538524,9.115434823705035,Lampugnano,45.4256572848655,9.169526692009025,Conca Fallata,October,Saturday,3,10518,16803,1106,6121
45.46998530048573,9.22346199571576,Cascina Acquabella,45.49822983518781,9.167470439825253,Ghisolfa,September,Tuesday,7,6162,6562,1105,2327
45.469443565934874,9.213441086487144,Cascina Acquabella,45.48854218321684,9.129409996319279,Lampugnano,March,Monday,12,10519,8859,1548,2634
45.48564059894304,9.22655390338297,Casoretto,45.508477453071684,9.187200910539389,Ospedale Niguarda Ca' Granda,September,Tuesday,10,4860,6252,1157,3063
45.502194477533756,9.256939909692706,San Gregorio,45.516832031674035,9.163695049405971,Affori,September,Thursday,9,21175,15369,1595,5154
45.442363233002936,9.198262996866218,Scalo Romana,45.49329545239669,9.130383963036184,Gallaratese,December,Friday,3,9869,10123,1222,5629
45.43017476974644,9.159395631233595,Quartiere Sant’Ambrogio,45.45754951659894,9.21513447602152,XXII Marzo,August,Monday,23,7366,10111,863,4202
45.45499498789802,9.13094626235063,Arzaga,45.49751912040426,9.193973640057186,Zona Zara,April,Wednesday,2,8851,9850,1106,5892
45.45490785249453,9.189630509038876,Vigentina,45.432669544701255,9.151287359448379,Barona,October,Sunday,2,6251,7299,790,4349
45.45048531486055,9.187739141003911,Vigentina,45.47160049839684,9.216576338415512,Cascina Acquabella,March,Tuesday,1,5068,5458,712,2282
45.49106225165856,9.204219190670885,Centrale,45.465945353450216,9.127891666767288,Bande Nere,March,Monday,17,8522,11440,1558,2624
45.4404331934682,9.237371587156609,Lodi - Corvetto,45.50603114659741,9.13719484430252,Musocco,October,Monday,6,31850,18150,1841,4946
45.47306314881144,9.229788230583026,Città Studi,45.46138795256431,9.166846618640045,Magenta - San Vittore,October,Saturday,6,7702,8321,1173,2934
45.474734262533715,9.215866166003591,Buenos Aires - Venezia,45.48202558180166,9.169543925616532,Chinatown,February,Tuesday,17,5126,5099,1281,2778
45.43478827069241,9.142628570337694,Barona,45.44074071451201,9.166408609393143,Moncucco,December,Saturday,13,2497,3024,520,1883
45.447504135614665,9.122366360209563,Lorenteggio,45.42982637676746,9.20663726793701,Ripamonti,September,Thursday,10,9053,10506,1371,3988
45.46892294653897,9.2385424706117,Cavriano,45.461460083718805,9.13058083245996,Bande Nere,May,Saturday,7,10599,12003,1702,3919
45.46658416510214,9.154652692192375,Washington,45.51420407841775,9.246658003442572,Adriano,July,Thursday,8,25774,14207,2407,3037
45.48860356553247,9.175987404355842,Porta Volta,45.47820819494497,9.136630130500771,San Siro,September,Friday,11,5434,5474,1263,1690
45.44643223462726,9.144433274108414,Giambellino,45.43488497236501,9.203648087167434,Ripamonti,June,Thursday,3,6221,6960,770,5056
45.451136230542254,9.182237282832059,Porta Ticinese,45.50779590203349,9.17317207842785,Dergano,September,Thursday,11,11638,8426,1891,3153
45.49363928256876,9.151199297094387,Cagnola,45.47213149872463,9.16062355247488,Pagano,October,Tuesday,23,3286,3421,534,2419
45.457204034866834,9.223970449676846,Ortomercato,45.453117348430936,9.17660519032347,Zona Navigli,October,Sunday,7,4907,4689,684,3244
45.51120259460348,9.150284184133486,Villapizzone,45.49115496194249,9.146758228085734,Portello,June,Wednesday,9,5847,5225,539,2157
45.47438977522604,9.149345869666009,De Angeli - Monte Rosa,45.48633940765425,9.14951394161447,Portello,July,Sunday,16,2094,2102,412,1570
45.51646720807369,9.225444632636405,Precotto,45.49558092115013,9.24645160123449,Parco Lambro,June,Wednesday,6,5773,4431,1272,2505
45.48475268587907,9.172889064180001,Bullona,45.4606042459626,9.173510117495013,Duomo,August,Saturday,16,3501,4915,698,1714
45.430861957328744,9.254566345401248,Triulzo Superiore,45.50233859535905,9.245282926522083,Cimiano,July,Sunday,23,11466,14883,636,3912
45.47964518307307,9.161669889286221,Tre Torri,45.510946850507295,9.188102395719614,Ospedale Niguarda Ca' Granda,July,Sunday,5,5748,5140,878,4134
45.47507850525302,9.251701998277953,Lambrate,45.434695066529166,9.24961976349776,Rogoredo,August,Monday,6,6764,10351,328,3681
45.47214014677778,9.118279632507983,Quarto Cagnino,45.51145051197305,9.251520531188577,Adriano,June,Wednesday,12,25352,16664,1574,3966
45.458925313564116,9.174530981895636,Porta Genova,45.49170461477411,9.225894436013728,Turro,February,Tuesday,10,6760,7467,1581,2914
45.51680726443601,9.143165781076064,Quarto Oggiaro,45.43985422734646,9.247943464070387,Mecenate,September,Tuesday,5,27419,19518,1712,5418
45.44626216334359,9.115394850729492,Lorenteggio,45.4625912052038,9.204440980467846,Guastalla,September,Saturday,15,8890,9799,1632,3771
45.512455288115405,9.142795770032563,Quarto Oggiaro,45.46238077707812,9.180852760500995,Duomo,April,Tuesday,9,8502,8324,1503,3703
45.42916985446642,9.210925062477333,Vaiano Valle,45.50111084514317,9.145074342465152,Villapizzone,November,Tuesday,20,30992,10794,1699,5550
45.497105808666376,9.171498637880521,Bovisa,45.500260713388286,9.132894723446897,Garegnano,May,Wednesday,5,4040,4147,528,2966
45.461367345604934,9.244026813021302,Quartiere Forlanini,45.47351195565823,9.195157746573766,Milano Area C,October,Wednesday,0,5277,6014,757,2921
45.49445083713464,9.239595095502205,Rottole,45.42967174456607,9.238815076184622,Rogoredo,August,Monday,18,10465,12668,794,2909
45.466062829160684,9.201010112826161,Porta Monforte,45.49604189032126,9.134749380477178,Garegnano,August,Tuesday,11,7163,9717,1335,2329
45.48362260427401,9.22057360351378,Città Studi,45.468166535637515,9.220261977444697,Cascina Acquabella,October,Friday,10,2840,2359,572,1417
45.48666726085456,9.183995715983839,GARIBALDI REPUBBLICA,45.447717886309725,9.126750206152405,Lorenteggio,December,Tuesday,21,10396,8491,1264,3173
45.46045094673472,9.202650233055836,Guastalla,45.51767954155479,9.220356201181762,Bicocca,December,Wednesday,2,7810,7829,948,3508
45.502866770027296,9.2111968223135,Greco,45.47217945190184,9.162921306205899,Pagano,August,Wednesday,2,6181,12986,820,4601
45.4459955010379,9.125935274240213,Giambellino,45.427620066840475,9.136335002727115,Ronchetto sul Naviglio,November,Saturday,5,5444,3501,589,3276
45.45314188961962,9.118310254706401,Lorenteggio,45.47818046630472,9.120065288533631,San Siro,November,Tuesday,19,4037,4403,684,2369
45.465144795014005,9.154437114711135,Washington,45.50779648699297,9.211256274544136,Segnano,April,Saturday,15,9996,8246,1486,3049
45.424765294959585,9.16263801115678,Conca Fallata,45.48285903323522,9.146183728596192,De Angeli - Monte Rosa,April,Friday,16,8437,10554,1391,3564
45.51775847140533,9.117808819509131,Luigi Sacco Hospital,45.497086443978645,9.157448164054708,Villapizzone,February,Saturday,2,4316,5358,465,4137
45.46028222488243,9.217453828086697,XXII Marzo,45.4821414347473,9.230679900289136,Città Studi,April,Tuesday,7,3395,3528,680,2143
45.46581089495846,9.201252031067954,Porta Monforte,45.48072282684603,9.162619887305611,Pagano,December,Friday,7,5305,7220,1031,1981
45.51722296149058,9.235473021810837,Viale Monza,45.44729374797614,9.220987198802304,Umbria - Molise,December,Friday,21,14360,11819,1314,4445
45.49436328863843,9.165869035405303,Ghisolfa,45.5144805120869,9.119258014975294,Stephenson,August,Tuesday,16,5256,5665,731,3462
45.424535123888816,9.231245760814797,Parco della Vettabbia,45.42739991177798,9.137648875677773,Boffalora,November,Wednesday,17,9184,8845,1498,5579
45.4686475747232,9.217216686460688,Porta Monforte,45.43341576141321,9.24703513067372,Rogoredo,July,Friday,5,8089,6371,726,4466
45.43622535279915,9.176651780001935,Stadera,45.480642919475365,9.171205022027241,Sarpi,July,Friday,19,7083,8406,1316,3286
45.46859726859044,9.138826432121537,Selinunte,45.46966779166057,9.125080681871221,Quarto Cagnino,July,Saturday,5,1221,1224,175,1249
45.44965266093796,9.12762976073086,Lorenteggio,45.43229780180728,9.16178940614735,Quartiere Sant’Ambrogio,November,Saturday,22,4588,4320,551,2689
45.47214971967061,9.205696722423735,Guastalla,45.47755739083269,9.129545682231418,San Siro,December,Friday,19,9469,11380,1592,2257
45.45643150179648,9.118386979096393,Lorenteggio,45.43943281544652,9.167344630753679,Moncucco,April,Friday,12,5774,9255,910,2544
45.52007137729636,9.119049140123828,Luigi Sacco Hospital,45.51307769180699,9.179041296551938,Parco Nord,June,Friday,0,8236,7032,994,4308
45.495908690280075,9.19647331659069,Zona Zara,45.493340843267376,9.194011456759618,Zona Zara,July,Friday,17,551,446,157,475
45.47277509376048,9.195023147809223,Milano Area C,45.4723629627475,9.191413868746281,Milano Area C,June,Tuesday,7,402,379,142,390
45.46397946865796,9.113539325949386,Quarto Cagnino,45.501351952653195,9.210965082750064,Greco,December,Tuesday,17,13046,12777,2245,3504
45.43429679273714,9.186404047706224,Stadera,45.51962523990809,9.12192760906798,Luigi Sacco Hospital,June,Friday,15,28532,16808,1688,6799
45.50160507982747,9.174388482929114,Dergano,45.455017542993296,9.168397348727881,Porta Genova,May,Saturday,7,8577,8356,1095,2794
45.47606084572031,9.164487699477311,Pagano,45.43589274551786,9.139243056210086,Restocco Maroni,June,Friday,1,6095,8885,903,5598
45.44162466628097,9.211290053002712,Scalo Romana,45.49371839986918,9.184581188695626,Isola,August,Monday,10,8382,8844,1644,2406
45.50705047089816,9.249770168016182,Padova,45.48343837020863,9.170511466999358,Bullona,September,Tuesday,23,8534,11236,1127,6467
45.4681884643623,9.122994947559391,Quarto Cagnino,45.429071009608194,9.232297445296833,Nosedo,July,Sunday,17,11865,20459,1653,5008
45.49942762831908,9.242378631490746,Cimiano,45.441225901381365,9.141127565170132,Restocco Maroni,October,Saturday,12,36410,13340,1797,4026
45.504480721068404,9.210250289678415,Greco,45.51418380669679,9.216945998865656,Bicocca,August,Sunday,2,1447,1679,162,1731
45.4625489120098,9.20914558142422,XXII Marzo,45.47018793091614,9.125016601111401,Quarto Cagnino,April,Wednesday,7,8245,9018,1831,3002
45.48338586371533,9.193863315327189,Centro Direzionale di Milano,45.47315930927585,9.17571529658358,Parco Sempione,December,Monday,3,4965,4433,914,2572
45.50127566096987,9.187970857712342,Montalbino,45.50048946560961,9.233658035701538,Cimiano,December,Wednesday,1,5350,8951,761,4438
45.50527346913562,9.124624621418343,Musocco,45.426636820003246,9.211622970732565,Ripamonti,April,Monday,1,13709,14914,1620,15876
45.46758877614493,9.111975310320656,Quarto Cagnino,45.448185978805306,9.150971525762808,Giambellino,March,Friday,2,4951,7851,687,4959
45.491137246917305,9.144019492821347,Portello,45.46617089086504,9.186736486672823,Milano Area C,November,Friday,17,5755,5289,1461,2196
45.48084519085355,9.23134092735116,Città Studi,45.485100836691565,9.140913864327063,QT8,May,Saturday,5,8935,9493,1171,3212
45.45040180854545,9.12741908461308,Lorenteggio,45.500832195120694,9.179948063801056,Dergano,February,Saturday,2,9209,9779,1239,6239
45.45349321201265,9.218016026716699,Umbria - Molise,45.479298283292124,9.123872011201074,San Siro,April,Tuesday,14,10229,9469,1786,4069
45.4488271292779,9.240041276358548,Taliedo,45.49962430876063,9.214145138798946,Greco,February,Saturday,2,7913,10950,1023,5969
45.45954192876376,9.133800079731534,Arzaga,45.442395900252336,9.247507852492593,Mecenate,March,Tuesday,9,16655,12007,2152,4237
45.43516705096636,9.222798633375684,Corvetto,45.42566147089355,9.221299085028694,Vaiano Valle,May,Monday,16,1568,1263,243,1320
45.468078476190506,9.249714077054554,Cavriano,45.52062936332905,9.210703555471634,Bicocca,December,Friday,16,16471,7770,1605,3865
45.46337205210127,9.21755555764092,XXII Marzo,45.42229157973762,9.221458742348107,Parco della Vettabbia,November,Monday,6,5874,8388,798,4281
45.44534932324639,9.157966760040305,San Cristoforo,45.44879693547782,9.11871011561356,Lorenteggio,May,Saturday,11,4614,5384,706,2261
45.49797468497867,9.183279323405335,Dergano,45.428525713597956,9.137192913013292,Ronchetto sul Naviglio,April,Saturday,8,12096,11656,1478,4423
45.44054026229151,9.160013733096621,San Cristoforo,45.51249279346778,9.25462089593553,Adriano,August,Tuesday,20,33972,15945,1544,4383
45.4659381420076,9.171845910495668,Magenta - San Vittore,45.444329244129946,9.196315493320327,Ex Om - Morivione,May,Sunday,13,5271,4485,857,2851
45.50127834907754,9.17244264977455,Bovisa,45.495610235649806,9.170624241282576,Farini,November,Tuesday,20,928,925,218,946
45.47053666486233,9.220963213500296,Cascina Acquabella,45.47084789626392,9.194603452964982,Duomo,May,Wednesday,0,3001,2891,527,2088
45.487798378260486,9.219256180756704,Loreto,45.48249372826506,9.255921102950046,Lambrate,December,Thursday,4,4461,3808,528,3878
45.45274868647703,9.138954929663134,Bande Nere,45.480349705666136,9.139358184423212,Ippodromo del Galoppo,June,Friday,12,6618,4497,1001,2166
45.50639094079474,9.24566431033389,Padova,45.509281308343404,9.239716347834948,Adriano,January,Thursday,12,1222,1222,229,1251
45.45674576949392,9.126412043799402,Lorenteggio,45.47154881998738,9.160044897083223,Pagano,March,Tuesday,4,3920,4709,515,2564
45.431689645017606,9.25542648738611,Triulzo Superiore,45.520298103746214,9.193996261967381,Niguarda,August,Wednesday,23,19475,15112,1354,3640
45.50686878279835,9.205427204339404,Segnano,45.50325460820737,9.14165809557526,Villapizzone,October,Monday,8,7172,8330,1345,2566
45.518117362880695,9.211240981935891,Bicocca,45.4882056324411,9.248143309056394,Lambrate,October,Thursday,19,9993,5877,890,3471
45.50095371152189,9.113881832753036,Boldinasco,45.48805665352955,9.211172539824895,Centrale,August,Monday,13,9713,13020,1338,3773
45.47275546475652,9.25686174451191,Ortica,45.49644727036736,9.144430893903284,Boldinasco,July,Sunday,7,28654,12909,1482,4420
45.44262743187857,9.161922779286535,Moncucco,45.49336919025991,9.204826578755565,Maciachini - Maggiolina,September,Thursday,15,11526,8359,1798,2732
45.505472254099416,9.177390836611462,Dergano,45.446211458546905,9.124485940267201,Giambellino,October,Saturday,20,10029,15398,1193,3944
45.500718252582516,9.195862683357854,Montalbino,45.47774627704153,9.166464230254675,Pagano,August,Saturday,9,4641,6084,815,1878
45.4725728874213,9.20767042407006,Buenos Aires - Venezia,45.51220661899193,9.245954162632843,Adriano,August,Tuesday,23,6009,6157,941,3478
45.48544142903775,9.152417116264562,Portello,45.43248412027852,9.148049775729772,Barona,March,Friday,3,7381,11644,909,5624
45.43548833683647,9.204969242981877,Ripamonti,45.488721127073944,9.163865106381982,Ghisolfa,June,Monday,19,8718,7805,1556,3943
45.46316278945632,9.118893245799336,Quarto Cagnino,45.43286794067512,9.23140179223672,Nosedo,August,Tuesday,10,27683,11746,1708,4183
45.497045418992265,9.139059063815314,Boldinasco,45.50963631989683,9.199896510991149,Prato Centenaro,March,Saturday,16,12213,9052,896,2818
45.45425646066156,9.192871086604743,Vigentina,45.508147946199344,9.19580440981707,Prato Centenaro,May,Tuesday,20,9207,7925,1542,2399
45.44549516213283,9.132650081320747,Giambellino,45.450721173879785,9.214307441108136,Umbria - Molise,January,Friday,20,7583,7531,1178,3121
45.44822266210773,9.159770982253105,Zona Navigli,45.495512712045866,9.192978795365322,Zona Zara,March,Thursday,13,10166,6916,1582,2459
45.51732706842283,9.1244543790771,Roserio,45.451477410740395,9.2292871397526,Ortomercato,August,Wednesday,22,26178,21741,1166,33848
45.48669316547731,9.131553131787221,Lampugnano,45.48823499640783,9.247051482241751,Lambrate,August,Tuesday,14,24880,12943,1366,3771
45.494192147515534,9.22929015068748,Turro,45.484642703561704,9.15371711754251,Portello,October,Saturday,23,8045,10526,1110,4081
45.50140461710999,9.217625549780282,Gorla,45.476814320398745,9.254897721965516,Lambrate,January,Thursday,1,6068,9697,729,5551
45.5101318030909,9.203970617536843,Segnano,45.45514714926256,9.203252368881392,Porta Romana,November,Monday,11,8208,8689,1612,2246
45.45921683271819,9.201857301678572,Guastalla,45.481534358852876,9.196960040282525,GARIBALDI REPUBBLICA,October,Sunday,11,4258,4159,746,1721
45.450585191937215,9.23211863241352,Ortomercato,45.442422392592746,9.178861417304256,Tibaldi,November,Sunday,11,5213,5014,884,3256
45.453689761577095,9.249178553811477,Taliedo,45.51265870878594,9.128456702937823,Vialba,April,Thursday,1,28208,15086,1359,14515
45.43549463475003,9.190050025000929,Morivione,45.480457143688625,9.164795383920547,Pagano,December,Friday,20,6951,11386,1308,3546
45.48394453063642,9.134679494578318,QT8,45.48785572600696,9.256763369923146,San Gregorio,October,Sunday,15,27114,14518,1339,4616
45.46824319965198,9.20953198968687,Porta Monforte,45.426370831222734,9.21780853329792,Vaiano Valle,March,Saturday,7,6215,6915,891,3800
45.442101249139775,9.241263916257912,Morsenchio,45.519992378401554,9.118985475273899,Luigi Sacco Hospital,May,Thursday,8,35291,16583,2309,6159
45.47316901057372,9.13384046506928,Selinunte,45.47994683332561,9.220276741486616,Città Studi,December,Sunday,15,9463,9748,1390,2863
45.48906503690604,9.23334573492245,Casoretto,45.515265178443904,9.25698738724012,Adriano,October,Tuesday,4,4691,4100,478,2535
45.48333992383016,9.247898160121071,Lambrate,45.50494054464522,9.203800592413858,Segnano,October,Monday,17,7139,8044,1704,3379
45.444101155639515,9.142457657994868,Restocco Maroni,45.429911528633234,9.18004023316313,Stadera,August,Sunday,16,4478,4937,722,2316
45.501823810733356,9.175206432904888,Dergano,45.47604743113505,9.148780001462017,De Angeli - Monte Rosa,October,Tuesday,23,4548,4679,600,2925
45.512808731496676,9.14028185393613,Quarto Oggiaro,45.50810663583306,9.197032936078042,Prato Centenaro,September,Friday,7,7498,11032,1072,3363
45.46715577181595,9.162907976061547,Pagano,45.46662328658817,9.18478654936432,Milano Area C,May,Saturday,10,2174,2689,523,963
45.44993660148932,9.203451092014664,Porta Romana,45.47931140681118,9.131478134853046,San Siro,April,Monday,9,8216,13912,1573,2588
45.51733233565104,9.186306467183375,Parco Nord,45.50927511787819,9.171302766947873,Affori,November,Friday,2,2150,1871,310,1921
45.50215129840522,9.159538385438562,Bovisa,45.46673052448702,9.21039473454373,Porta Monforte,July,Wednesday,2,7338,8969,1026,5002
45.5048330719903,9.143176185044313,Villapizzone,45.466272662965196,9.15912618681515,Washington,December,Saturday,15,9188,5964,1097,2905
45.5181637968015,9.11392640760114,Roserio,45.49560283747269,9.221531185233166,Greco,September,Sunday,16,11399,15028,1667,4974
45.50897301584586,9.154435889507505,Bovisa,45.496812469792644,9.156624938123922,Villapizzone,June,Saturday,6,3333,4668,420,3229
45.461488597941724,9.225160969766044,Corsica,45.51142270975634,9.185431481391992,Ospedale Niguarda Ca' Granda,October,Thursday,20,8993,9234,1474,3711
45.435188795155256,9.145646603090213,Barona,45.494307011747814,9.179595767008783,Farini,July,Friday,11,10550,10777,1553,3731
45.50532931916076,9.141090855975849,Villapizzone,45.47274477901267,9.187200198037894,Milano Area C,April,Wednesday,9,6587,5874,1257,2726
45.45945610055967,9.251009258042208,Monluè,45.51696341158457,9.126102393661817,Roserio,September,Sunday,13,31832,14464,1504,6366
45.43376254040666,9.225274872994914,Nosedo,45.51889025215712,9.256103464546971,Adriano,April,Thursday,14,17552,23266,1005,6711
45.454616662226684,9.126113402591649,Lorenteggio,45.48704042988473,9.200426654825145,Abbadesse,November,Wednesday,23,10798,11978,1325,5375
45.49418060364643,9.230200289905108,Turro,45.454383497802645,9.24891302776145,Taliedo,June,Monday,0,8525,8204,716,5022
45.4865099476076,9.250788649968046,Lambrate,45.47183615475203,9.128015205036041,San Siro,September,Monday,15,31745,12326,1937,3977
45.43439540975201,9.146154394515992,Barona,45.48386417513264,9.129570205457117,Ippodromo del Galoppo,July,Tuesday,11,8494,10794,1264,3771
45.46210397707114,9.137794483578475,Arzaga,45.427473746769614,9.240423140655924,Nosedo,January,Saturday,7,12166,10866,1348,3226
45.492476662234594,9.197281074361692,Abbadesse,45.45327998099325,9.15945215201019,Tortona,June,Friday,15,7473,6211,1470,2761
45.50012019026348,9.235884661298389,Cimiano,45.49350552485892,9.162610984095366,Ghisolfa,May,Monday,18,8538,8758,1766,3360
45.50512642430319,9.22569274860122,Gorla,45.47894697131673,9.165868206128362,Pagano,August,Tuesday,20,7629,9705,1305,2805
45.476000096007354,9.2235452346037,Città Studi,45.46745785581277,9.173914218313953,Magenta - San Vittore,January,Sunday,1,5918,8352,996,3647
45.47616742501906,9.131798883343485,San Siro,45.46657291238991,9.182723704956798,Milano Area C,February,Friday,19,5711,8941,1142,1943
45.50486546230488,9.237589975640576,Cimiano,45.5212969177698,9.229889318041796,Precotto,April,Thursday,8,2327,3680,498,1591
45.464108471724316,9.19750877747591,Guastalla,45.441470170098334,9.170846232423829,Moncucco,September,Saturday,13,5914,5882,1097,2090
45.50565063551931,9.226259696466418,Gorla,45.50709431114718,9.174471838683136,Dergano,July,Friday,13,8406,8241,1193,2715
45.457257755497764,9.20177361316102,Guastalla,45.470593516489906,9.219578137699534,Cascina Acquabella,February,Friday,19,2783,3041,600,1808
45.46466790715266,9.1480858353475,Washington,45.48973896580243,9.249131602213005,Lambrate,November,Thursday,7,10490,11140,2457,2826
45.45689491662966,9.21592227163894,XXII Marzo,45.47309606147439,9.119166292497011,Quarto Cagnino,March,Wednesday,17,10140,14397,2231,3744
45.48682804574946,9.241451946521508,Lambrate,45.50399150750461,9.253394800100768,Crescenzago,May,Tuesday,14,3668,3667,592,2051
45.46323930895395,9.199098128886462,Guastalla,45.517125902751445,9.148967414732763,Bovisasca,July,Wednesday,21,10283,12209,1283,4847
45.52038296694571,9.171277356039232,Affori,45.496770905390676,9.163324909516867,Ghisolfa,August,Sunday,3,4937,4006,596,3421
45.42354296679774,9.2154673192161,Vaiano Valle,45.51029708233101,9.189663812665506,Ospedale Niguarda Ca' Granda,June,Tuesday,20,12804,15158,1800,5851
45.487270741077516,9.167899008419852,Bullona,45.46412987658638,9.24129069089074,Parco Forlanini - Ortica,August,Friday,6,8168,8996,1202,3315
